"","Site","Unique ID","Outplant.Date","Tag.Num","Project Type","Attachment Method","Plug Type","Geno Layout","Num.Frags.Array","Species","Geno","Time.Point","Monitoring.Date","Num.Dead.Old","Num.Dead.New","Num.Missing","Num.Predation","Perc.Partial.Mortality.Old","Perc.Partial.Mortality.New","Fish.Predation","Snails","Disease","Bleaching","Overall.Condition","Fusion","Comments","Perc.Survival","Location"
"782","NFH_M_1","43858-NFH_M_1-X-6",2020-01-28,"X-6","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF564","One.Month",2020-03-04,"0","10","0","15",0,30,"Y","N","N","N","3",0,"Heavy predation. 10 coral completley removed by fish",70,"NFH"
"783","NFH_M_1","43858-NFH_M_1-X-20",2020-01-28,"X-20","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF516","One.Month",2020-03-04,"0","0","0","15",0,15,"Y","N","?","N","2",0,"Rapid necrosis of tissue on 1 plug",85,"NFH"
"784","NFH_M_1","43858-NFH_M_1-X-16",2020-01-28,"X-16","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF331","One.Month",2020-03-04,"0","0","0","14",0,10,"Y","N","N","N","1",0,"0",90,"NFH"
"785","NFH_M_1","43858-NFH_M_1-X-17",2020-01-28,"X-17","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF378","One.Month",2020-03-04,"0","0","0","15",0,25,"Y","N","N","N","2",0,"0",75,"NFH"
"786","NFH_M_1","43858-NFH_M_1-X-23",2020-01-28,"X-23","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF434","One.Month",2020-03-04,"0","1","0","15",0,15,"Y","N","N","N","2",0,"1 coral removed from plug by fish",85,"NFH"
"787","NFH_M_1","43858-NFH_M_1-X-15",2020-01-28,"X-15","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF331","One.Month",2020-03-04,"0","0","0","15",0,10,"Y","N","N","N","1",0,"0",90,"NFH"
"788","NFH_M_1","43858-NFH_M_1-X-14",2020-01-28,"X-14","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF331","One.Month",2020-03-04,"0","0","0","20",0,10,"Y","N","N","N","1",0,"0",90,"NFH"
"789","NFH_M_1","43858-NFH_M_1-X-19",2020-01-28,"X-19","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF378","One.Month",2020-03-04,"0","0","0","20",0,25,"Y","N","N","N","2",0,"0",75,"NFH"
"790","NFH_M_1","43858-NFH_M_1-X-18",2020-01-28,"X-18","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF378","One.Month",2020-03-04,"0","0","0","15",0,25,"Y","N","N","N","2",0,"0",75,"NFH"
"791","NFH_M_3","43991-NFH_M_3-X-58",2020-06-09,"X-58","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF420","One.Month",2020-07-07,"0","0","0","20",10,0,"Y","N","N","N","2",0,"0",90,"NFH"
"792","NFH_M_3","43991-NFH_M_3-X-63",2020-06-09,"X-63","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF393","One.Year",2021-05-14,"0","0","0","0",10,0,"N","N","N","N","1",0,"0",90,"NFH"
"793","NFH_M_3","43991-NFH_M_3-X-58",2020-06-09,"X-58","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF420","One.Year",2021-05-14,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"NFH"
"794","NFH_M_3","43991-NFH_M_3-X-59",2020-06-09,"X-59","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF378","One.Year",2021-05-14,"0","0","0","0",10,0,"N","N","N","N","1",0,"0",90,"NFH"
"795","NFH_M_3","43991-NFH_M_3-X-60",2020-06-09,"X-60","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF1","One.Year",2021-05-14,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"NFH"
"796","NFH_M_3","43991-NFH_M_3-X-61",2020-06-09,"X-61","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF1","One.Year",2021-05-14,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"NFH"
"797","NFH_M_3","43991-NFH_M_3-X-62",2020-06-09,"X-62","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF393","One.Year",2021-05-14,"0","0","0","0",10,0,"N","N","N","N","1",0,"0",90,"NFH"
"798","NFH_M_3","43991-NFH_M_3-X-59",2020-06-09,"X-59","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF378","One.Month",2020-07-07,"0","0","0","10",5,0,"Y","N","N","N","2",0,"0",95,"NFH"
"799","NFH_M_3","43991-NFH_M_3-X-60",2020-06-09,"X-60","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF1","One.Month",2020-07-07,"0","0","0","20",10,0,"Y","N","N","N","2",0,"0",90,"NFH"
"800","NFH_M_3","43991-NFH_M_3-X-61",2020-06-09,"X-61","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF1","One.Month",2020-07-07,"0","0","0","20",15,0,"Y","N","N","N","2",0,"0",85,"NFH"
"801","NFH_M_3","43991-NFH_M_3-X-62",2020-06-09,"X-62","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF393","One.Month",2020-07-07,"0","0","0","14",10,0,"Y","N","N","N","2",0,"0",90,"NFH"
"802","NFH_M_3","43991-NFH_M_3-X-63",2020-06-09,"X-63","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF393","One.Month",2020-07-07,"0","0","0","8",5,0,"Y","N","N","N","2",0,"0",95,"NFH"
"803","NFH_M_4","44005-NFH_M_4-X-67",2020-06-23,"X-67","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF200","One.Year",2021-06-04,"3","0","0","0",10,0,"N","N","N","N","1",0,"0",90,"NFH"
"804","NFH_M_4","44005-NFH_M_4-X-68",2020-06-23,"X-68","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF61","One.Year",2021-06-04,"1","0","0","0",15,0,"N","N","N","N","2",0,"0",85,"NFH"
"805","NFH_M_4","44005-NFH_M_4-X-65",2020-06-23,"X-65","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF1","One.Year",2021-06-04,"0","0","0","0",0,0,"N","N","N","Y","2",0,"good fusion. 1 plug a bit pale",100,"NFH"
"806","NFH_M_4","44005-NFH_M_4-X-66",2020-06-23,"X-66","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF1","One.Year",2021-06-04,"0","0","0","0",0,0,"N","N","N","N","1",0,"0",100,"NFH"
"807","NFH_M_4","44005-NFH_M_4-X-65",2020-06-23,"X-65","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF1","One.Month",2020-07-16,"0","0","0","15",5,0,"Y","N","N","N","2",0,"0",95,"NFH"
"808","NFH_M_4","44005-NFH_M_4-X-66",2020-06-23,"X-66","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF1","One.Month",2020-07-16,"0","0","0","15",5,0,"Y","N","N","N","2",0,"0",95,"NFH"
"809","NFH_M_4","44005-NFH_M_4-X-67",2020-06-23,"X-67","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF200","One.Month",2020-07-16,"0","0","0","20",10,0,"Y","N","N","Y","2",0,"Paling",90,"NFH"
"810","NFH_M_4","44005-NFH_M_4-X-64",2020-06-23,"X-64","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF36","One.Year",2021-06-04,"0","0","0","0",10,5,"?","N","?","Y","2",0,"Pale. Possible disease or predation",85,"NFH"
"811","NFH_M_4","44005-NFH_M_4-X-69",2020-06-23,"X-69","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF61","One.Year",2021-06-04,"3","0","0","0",25,0,"N","N","N","N","2",0,"0",75,"NFH"
"812","NFH_M_4","44005-NFH_M_4-X-70",2020-06-23,"X-70","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF326","One.Year",2021-06-04,"0","0","0","0",15,0,"N","N","N","N","2",0,"0",85,"NFH"
"813","NFH_M_4","44005-NFH_M_4-X-71",2020-06-23,"X-71","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF420","One.Year",2021-06-04,"5","0","0","0",10,0,"N","N","N","N","2",0,"0",90,"NFH"
"814","NFH_M_4","44005-NFH_M_4-X-68",2020-06-23,"X-68","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF61","One.Month",2020-07-16,"0","0","0","15",10,0,"Y","N","N","Y","2",0,"Paling",90,"NFH"
"815","NFH_M_4","44005-NFH_M_4-X-64",2020-06-23,"X-64","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF36","One.Month",2020-07-16,"0","0","0","20",10,0,"Y","N","N","Y","2",0,"Partly bleached",90,"NFH"
"816","NFH_M_4","44005-NFH_M_4-X-69",2020-06-23,"X-69","Restoration","plug/epoxy","co","grouped",15,"OFAV","OF61","One.Month",2020-07-16,"0","1","0","15",20,10,"Y","N","Y","N","3",0,"Possible disease in recent mortality and one living plug",70,"NFH"
"817","NFH_M_4","44005-NFH_M_4-X-70",2020-06-23,"X-70","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF326","One.Month",2020-07-16,"0","0","0","20",20,0,"Y","N","N","N","2",0,"appear healthy",80,"NFH"
"818","NFH_M_4","44005-NFH_M_4-X-71",2020-06-23,"X-71","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF420","One.Month",2020-07-16,"0","0","0","10",10,0,"Y","N","N","N","2",0,"appear healthy",90,"NFH"
"819","NFH_M_4","44005-NFH_M_4-X-72",2020-06-23,"X-72","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF434","One.Month",2020-07-16,"0","0","0","10",10,2,"Y","N","N","N","2",0,"appear healthy",88,"NFH"
"820","NFH_M_4","44005-NFH_M_4-X-73",2020-06-23,"X-73","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF635","One.Month",2020-07-16,"0","0","0","20",20,0,"Y","N","N","N","2",0,"appear healthy",80,"NFH"
"821","NFH_M_4","44005-NFH_M_4-X-74",2020-06-23,"X-74","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF432","One.Month",2020-07-16,"4","0","0","20",25,0,"Y","N","N","N","2",0,"4 plugs scaped clean by fish",75,"NFH"
"822","NFH_M_4","44005-NFH_M_4-X-74",2020-06-23,"X-74","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF432","One.Year",2021-06-04,"5","0","0","0",15,0,"N","N","N","N","2",0,"0",85,"NFH"
"823","NFH_M_4","44005-NFH_M_4-X-72",2020-06-23,"X-72","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF434","One.Year",2021-06-04,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"NFH"
"824","NFH_M_4","44005-NFH_M_4-X-73",2020-06-23,"X-73","Restoration","plug/epoxy","co","grouped",20,"OFAV","OF635","One.Year",2021-06-04,"13","0","0","0",80,0,"N","N","N","N","3",0,"0",20,"NFH"
"825","NFH_M_5","44019-NFH_M_5-X-82",2020-07-07,"X-82","Restoration","plug/epoxy","ce","grouped",15,"OFAV","OF27","One.Month",2020-08-09,"0","0","0","15",25,0,"Y","N","N","Y","2",0,"Paling",75,"NFH"
"826","NFH_M_5","44019-NFH_M_5-X-84",2020-07-07,"X-84","Restoration","plug/epoxy","ce","grouped",15,"OFAV","OF5","One.Month",2020-08-09,"0","0","0","15",10,0,"Y","N","N","Y","2",0,"Paling",90,"NFH"
"827","NFH_M_5","44019-NFH_M_5-X-81",2020-07-07,"X-81","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF27","One.Month",2020-08-09,"0","0","0","10",25,0,"Y","N","N","Y","2",0,"Paling",75,"NFH"
"828","NFH_M_5","44019-NFH_M_5-X-83",2020-07-07,"X-83","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF5","One.Month",2020-08-09,"0","0","0","10",20,0,"Y","N","N","Y","2",0,"Paling",80,"NFH"
"829","NFH_M_5","44019-NFH_M_5-X-84",2020-07-07,"X-84","Restoration","plug/epoxy","ce","grouped",15,"OFAV","OF5","One.Year",2021-09-28,"10","0","0","0",25,0,"N","N","N","N","2",0,"0",75,"NFH"
"830","NFH_M_5","44019-NFH_M_5-X-81",2020-07-07,"X-81","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF27","One.Year",2021-09-28,"7","0","0","0",10,0,"N","N","N","N","2",0,"0",90,"NFH"
"831","NFH_M_5","44019-NFH_M_5-X-83",2020-07-07,"X-83","Restoration","plug/epoxy","ce","grouped",10,"OFAV","OF5","One.Year",2021-09-28,"1","0","0","0",10,0,"N","N","N","N","2",0,"0",90,"NFH"
"832","NFH_M_5","44019-NFH_M_5-X-82",2020-07-07,"X-82","Restoration","plug/epoxy","ce","grouped",15,"OFAV","OF27","One.Year",2021-09-28,"14","0","0","0",40,0,"N","N","N","N","3",0,"0",60,"NFH"
"833","T_M_1","43398-T_M_1-40",2018-10-25,"40","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"834","T_M_1","43398-T_M_1-41",2018-10-25,"41","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"2","0","0","0",0,2,"Y","N","N","Y","0",0,"2 coral completley missing from plugs",98,"T (EDR)"
"835","T_M_1","43398-T_M_1-10",2018-10-25,"10","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"836","T_M_1","43403-T_M_1-54",2018-10-30,"54","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","N","0",0,"0",100,"T (EDR)"
"837","T_M_1","43398-T_M_1-36",2018-10-25,"36","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF2","One.Month",2018-11-20,"4","0","0","0",0,30,"Y","N","N","Y","0",0,"4 coral completley removed from plugs. P",70,"T (EDR)"
"838","T_M_1","43403-T_M_1-53",2018-10-30,"53","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"839","T_M_1","43398-T_M_1-23",2018-10-25,"23","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","1","0",0,5,"Y","N","N","Y","0",0,"1 coral completley removed from plug, 1 coral 20% tissue removed. P",95,"T (EDR)"
"840","T_M_1","43398-T_M_1-24",2018-10-25,"24","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","1","0",0,30,"Y","N","N","Y","0",0,"1 coral completley removed from plug, 1 coral 90% removed from plug, 1 coral 30% removed from plug. P",70,"T (EDR)"
"841","T_M_1","43398-T_M_1-28",2018-10-25,"28","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"3","0","0","0",0,0,"Y","N","N","Y","0",0,"3 coral completley removed from plug, 2 coral paling",100,"T (EDR)"
"842","T_M_1","43398-T_M_1-29",2018-10-25,"29","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","1","0",0,0,"Y","N","N","Y","0",0,"1 coral completley missing, 3 coral partial bleaching (~2030%)",100,"T (EDR)"
"843","T_M_1","43398-T_M_1-30",2018-10-25,"30","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","1","0",0,0,"Y","N","N","Y","0",0,"1 coral completley missing, 4 coral partial bleaching (~20%)",100,"T (EDR)"
"844","T_M_1","43398-T_M_1-34",2018-10-25,"34","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF2","One.Month",2018-11-20,"1","0","1","0",0,0,"Y","N","N","N","0",0,"1 coral missing, 1 coral completley removed from plug",100,"T (EDR)"
"845","T_M_1","43398-T_M_1-35",2018-10-25,"35","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF2","One.Month",2018-11-20,"0","0","0","0",0,0,"Y","N","N","Y","0",0,"1 coral has 50% tissue removed. P",100,"T (EDR)"
"846","T_M_1","43403-T_M_1-52",2018-10-30,"52","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"847","T_M_1","43398-T_M_1-10",2018-10-25,"10","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"2 coral paling around some polyps (~10%)",100,"T (EDR)"
"848","T_M_1","43398-T_M_1-11",2018-10-25,"11","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"corals showing paling around polyps (up to 60%)",100,"T (EDR)"
"849","T_M_1","43398-T_M_1-12",2018-10-25,"12","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Month",2018-11-20,"0","0","0","0",0,4,"N","N","N","Y","0",0,"1 coral has portion of dead tissue in centre (~20%), 5 corals paling",96,"T (EDR)"
"850","T_M_1","43398-T_M_1-16",2018-10-25,"16","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","2","0",0,42,"Y","N","N","Y","0",0,"2 corals completley removed from plug, 1 coral 95% tissue removed from plug, 1 coral 30% tissue removed from plug.P.",58,"T (EDR)"
"851","T_M_1","43398-T_M_1-17",2018-10-25,"17","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"3 corals completley removed from plug.P",100,"T (EDR)"
"852","T_M_1","43398-T_M_1-18",2018-10-25,"18","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","2","0",0,7,"Y","N","N","Y","0",0,"2 corals completley removed from plug, 1 has 20% tissue removed.P",93,"T (EDR)"
"853","T_M_1","43398-T_M_1-22",2018-10-25,"22","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"P",100,"T (EDR)"
"854","T_M_1","43398-T_M_1-46",2018-10-25,"46","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"all dead, sediment",100,"T (EDR)"
"855","T_M_1","43398-T_M_1-47",2018-10-25,"47","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"3","0","0","0",40,0,"N","N","N","N","0",0,"good color",60,"T (EDR)"
"856","T_M_1","43403-T_M_1-48",2018-10-30,"48","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"857","T_M_1","43403-T_M_1-49",2018-10-30,"49","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF8","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"858","T_M_1","43403-T_M_1-50",2018-10-30,"50","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF8","One.Year",2019-10-16,"4","0","0","0",0,0,"N","N","N","N","0",0,"4 corals buried in sediment",100,"T (EDR)"
"859","T_M_1","43403-T_M_1-51",2018-10-30,"51","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF8","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"buried",100,"T (EDR)"
"860","T_M_1","43403-T_M_1-52",2018-10-30,"52","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"buried",100,"T (EDR)"
"861","T_M_1","43403-T_M_1-53",2018-10-30,"53","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"buried",100,"T (EDR)"
"862","T_M_1","43403-T_M_1-54",2018-10-30,"54","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"buried",100,"T (EDR)"
"863","T_M_1","43398-T_M_1-42",2018-10-25,"42","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,2,"N","N","N","Y","0",0,"0",98,"T (EDR)"
"864","T_M_1","43398-T_M_1-43",2018-10-25,"43","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF1","One.Month",2018-11-20,"0","0","0","0",0,10,"N","N","N","Y","0",0,"1 coral 50% mortality",90,"T (EDR)"
"865","T_M_1","43398-T_M_1-44",2018-10-25,"44","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF1","One.Month",2018-11-20,"0","0","0","0",0,10,"Y","N","N","N","0",0,"5 corals all have ~10% tissue removed",90,"T (EDR)"
"866","T_M_1","43398-T_M_1-45",2018-10-25,"45","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF1","One.Month",2018-11-20,"0","0","0","0",0,0,"Y","N","N","Y","0",0,"1 coral ~20% tissue removed",100,"T (EDR)"
"867","T_M_1","43398-T_M_1-46",2018-10-25,"46","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,2,"N","N","N","Y","0",0,"No tag",98,"T (EDR)"
"868","T_M_1","43398-T_M_1-47",2018-10-25,"47","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,1,"N","N","N","Y","0",0,"1 coral 5% predation",99,"T (EDR)"
"869","T_M_1","43403-T_M_1-48",2018-10-30,"48","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"870","T_M_1","43403-T_M_1-49",2018-10-30,"49","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF8","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"1 coral 50% partial bleaching",100,"T (EDR)"
"871","T_M_1","43403-T_M_1-50",2018-10-30,"50","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF8","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"872","T_M_1","43403-T_M_1-51",2018-10-30,"51","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF8","One.Month",2018-11-20,"0","0","0","0",0,6,"Y","N","N","Y","0",0,"1 coral 30% predation",94,"T (EDR)"
"873","T_M_1","43398-T_M_1-75",2018-10-25,"75","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF126","One.Month",2018-11-20,"0","0","0","0",0,2,"Y","N","N","Y","0",0,"1 @ 10% predation",98,"T (EDR)"
"874","T_M_1","43398-T_M_1-76",2018-10-25,"76","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF126","One.Month",2018-11-20,"0","0","0","0",0,10,"Y","N","N","Y","0",0,"3 @ 10%; 1 @ 20% predation",90,"T (EDR)"
"875","T_M_1","43398-T_M_1-36",2018-10-25,"36","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF2","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"876","T_M_1","43398-T_M_1-11",2018-10-25,"11","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"all dead, sediment",100,"T (EDR)"
"877","T_M_1","43398-T_M_1-12",2018-10-25,"12","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF27","One.Year",2019-10-16,"4","0","1","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"878","T_M_1","43403-T_M_1-55",2018-10-30,"55","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"879","T_M_1","43403-T_M_1-56",2018-10-30,"56","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"880","T_M_1","43403-T_M_1-57",2018-10-30,"57","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"881","T_M_1","43403-T_M_1-67",2018-10-30,"67","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"882","T_M_1","43403-T_M_1-68",2018-10-30,"68","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,0,"N","N","N","Y","0",0,"0",100,"T (EDR)"
"883","T_M_1","43398-T_M_1-69",2018-10-25,"69","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF61","One.Month",2018-11-20,"0","0","0","0",0,7,"Y","N","N","Y","0",0,"2 @ 10%, 1 @ 15% predation",93,"T (EDR)"
"884","T_M_1","43398-T_M_1-73",2018-10-25,"73","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF3","One.Month",2018-11-20,"0","0","1","0",0,10,"Y","N","N","Y","0",0,"1 @ 100%, 2 @ 20% predation",90,"T (EDR)"
"885","T_M_1","43398-T_M_1-74",2018-10-25,"74","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF3","One.Month",2018-11-20,"0","0","0","0",0,8,"Y","N","N","Y","0",0,"4 @ 10% predation",92,"T (EDR)"
"886","T_M_1","43398-T_M_1-76",2018-10-25,"76","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF126","One.Year",2019-10-16,"2","0","1","0",30,0,"N","N","N","N","0",0,"0",70,"T (EDR)"
"887","T_M_1","43398-T_M_1-34",2018-10-25,"34","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF2","One.Year",2019-10-16,"4","0","1","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"888","T_M_1","43398-T_M_1-35",2018-10-25,"35","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF2","One.Year",2019-10-16,"3","0","2","0",0,0,"N","N","N","N","0",0,"all dead",100,"T (EDR)"
"889","T_M_1","43398-T_M_1-40",2018-10-25,"40","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"all dead, sediment",100,"T (EDR)"
"890","T_M_1","43398-T_M_1-41",2018-10-25,"41","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"5","0","0","0",0,0,"N","N","N","N","0",0,"1/2 buried",100,"T (EDR)"
"891","T_M_1","43398-T_M_1-42",2018-10-25,"42","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF125","One.Year",2019-10-16,"0","0","0","0",0,0,"N","N","N","N","0",0,"1/2 buried; 2 @ 10% OM",100,"T (EDR)"
"892","T_M_1","43398-T_M_1-43",2018-10-25,"43","Research/Restoration","plug/concrete","ce","grouped",5,"OFAV","OF1","One.Year",2019-10-16,"3","1","0","0",30,10,"N","N","N","N","0",0,"0",60,"T (EDR)"
